order_id,date_id,location_id,user_id,product_ids,amount,returned
4440,30,304,657,"['B09M3F4HGB', 'B01J0XWYKQ', 'B07Y1RCCW5', 'B0BMGB2TPR', 'B00KIE28X0']",21093.0,False
4441,31,1187,6,"['B08GJNM9N7', 'B07232M876', 'B098NS6PVG', 'B008FWZGSG']",2492.0,False
4442,28,489,1040,"['B082T6GVLJ', 'B00NH11PEY']",1247.0,False
4443,10,170,987,"['B07SYYVP69', 'B07MKMFKPG', 'B08WRKSF9D', 'B078G6ZF5Z', 'B087JWLZ2K']",40204.0,False
4444,27,721,612,"['B09KGV7WSV', 'B09YLYB9PB', 'B07Q4NJQC5']",4642.0,False
4445,12,1427,1088,['B00NH12R1O'],299.0,False
4446,11,1066,260,"['B09SGGRKV8', 'B08R69VDHT', 'B01FSYQ2A4']",3342.0,True
4447,27,1262,260,"['B09VZBGL1N', 'B00TI8E7BI', 'B0BBLHTRM9']",2993.0,False
4448,18,846,436,"['B08L4SBJRY', 'B01JOFKL0A', 'B092BJMT8Q', 'B07LDPLSZC']",37487.0,False
4449,18,1114,825,"['B07966M8XH', 'B07QHHCB27', 'B078XFKBZL']",3698.0,False
4450,12,418,633,"['B0BDS8MY8J', 'B084MZXJNK', 'B00J5DYCCA', 'B01IBRHE3E']",3496.0,False
4451,9,994,397,"['B06XR9PR5X', 'B09P858DK8', 'B09CMP1SC8', 'B0B15CPR37', 'B0789LZTCJ']",34883.0,False
4452,15,103,319,['B082T6V3DT'],2397.0,False
4453,20,479,1012,"['B085LPT5F4', 'B0BP7XLX48']",2048.0,False
4454,17,1080,237,"['B08XXVXP3J', 'B09BW334ML', 'B00RFWNJMC', 'B07DXRGWDJ', 'B078HRR1XV']",8376.0,False
4455,17,1111,951,['B07W7Z6DVL'],1499.0,False
4456,29,379,933,"['B0B4F3QNDM', 'B08L5HMJVW', 'B0756CLQWL', 'B07CRL2GY6']",16366.0,False
4457,19,732,53,"['B083342NKJ', 'B07SY4C3TD', 'B07XJWTYM2']",3322.0,False
4458,27,775,108,"['B09SB6SJB4', 'B07WG8PDCW', 'B08GJ57MKL']",15227.0,False
4459,25,1120,1030,"['B0BM4KTNL1', 'B07F6GXNPB', 'B00V9NHDI4', 'B01LYU3BZF', 'B097RN7BBK']",6429.0,False
4460,14,837,370,"['B07SLNG3LW', 'B09R1YFL6S']",4949.0,False
4461,30,903,276,"['B09HK9JH4F', 'B08VF8V79P', 'B09LHXNZLR', 'B08TV2P1N8']",2872.0,False
4462,15,661,478,"['B0BPBXNQQT', 'B09XJ5LD6L', 'B09F6KL23R']",26212.0,False
4463,13,261,287,"['B00935MGHS', 'B07NTKGW45', 'B09F5Z694W', 'B09R1YFL6S']",11035.0,False
4464,3,1354,52,['B07V5YF4ND'],299.0,False
4465,15,6,1086,['B08498D67S'],1149.0,False
4466,5,665,0,"['B09YDFKJF8', 'B09SGGRKV8', 'B083T5G5PM', 'B07JPJJZ2H', 'B08497Z1MQ']",4011.0,False
4467,29,444,909,"['B07S851WX5', 'B08FGNPQ9X', 'B07JGCGNDG', 'B08G8H8DPL']",12547.0,False
4468,4,1031,908,"['B0BQ3K23Y1', 'B09TY4MSH3', 'B07GVGTSLN', 'B09SJ1FTYV', 'B08HLZ28QC']",3616.0,False
4469,29,1454,256,"['B0856HY85J', 'B014I8SX4Y', 'B09M869Z5V', 'B0116MIKKC', 'B01MF8MB65']",3476.0,False
4470,8,221,139,"['B084N18QZY', 'B084PJSSQ1']",1898.0,False
4471,27,217,20,"['B07KY3FNQP', 'B00RGLI0ZS', 'B0B31BYXQQ', 'B08FYB5HHK', 'B0B5LVS732']",7393.0,False
4472,8,787,207,"['B08498D67S', 'B00GHL8VP2', 'B09WF4Q7B3', 'B0B8XNPQPN']",10034.77,False
4473,26,743,641,"['B09C6HWG18', 'B07CD2BN46', 'B08S6RKT4L', 'B09JPC82QC']",24967.0,False
4474,4,268,309,"['B0718ZN31Q', 'B01HJI0FS2', 'B0117H7GZ6', 'B01EY310UM']",2467.0,False
4475,8,231,181,"['B00H47GVGY', 'B09XBJ1CTN', 'B0B2DJ5RVQ', 'B0B4G2MWSB', 'B0B6F7LX4C']",16685.0,False
4476,16,279,259,"['B097R25DP7', 'B0BF563HB4', 'B0B6F7LX4C', 'B0BF54972T']",20795.0,False
4477,9,399,12,"['B09CTWFV5W', 'B09C6HWG18', 'B01GZSQJPA']",12838.0,False
4478,30,422,200,"['B07YWS9SP9', 'B09NY6TRXG', 'B09YLXYP7Y', 'B085HY1DGR']",9833.0,False
4479,11,1349,316,"['B0989W6J2F', 'B0B4F5L738', 'B012ELCYUG', 'B0BG62HMDJ', 'B08T8KWNQ9']",18177.0,False
4480,27,602,1073,"['B09J4YQYX3', 'B0083T231O', 'B0BQ3K23Y1']",2967.0,False
4481,22,338,691,"['B09RFB2SJQ', 'B07T4D9FNY', 'B07CRL2GY6', 'B09NL7LBWT', 'B09RF2QXGX']",2630.0,False
4482,28,721,306,"['B084BR3QX8', 'B098NS6PVG', 'B0BF57RN3K', 'B097JQ1J5G', 'B07XJYYH7L']",3390.0,False
4483,17,681,904,"['B00UGZWM2I', 'B09LHZSMRR', 'B07KSMBL2H', 'B0B21C4BMX', 'B09CMM3VGK']",18221.0,False
4484,6,1223,332,"['B016XVRKZM', 'B00P93X2H6', 'B08NW8GHCJ']",3755.0,False
4485,25,449,550,"['B07W14CHV8', 'B06XR9PR5X']",408.0,False
4486,15,65,190,['B0B5ZF3NRK'],698.0,False
4487,27,775,301,"['B078JDNZJ8', 'B094DQWV9B', 'B0BHNHMR3H', 'B0117H7GZ6']",4497.0,False
4488,15,939,1024,['B0841KQR1Z'],299.0,False
4489,26,1095,1156,"['B07JPX9CR7', 'B07LDN9Q2P', 'B07P681N66', 'B00V4BGDKU', 'B075TJHWVC']",5872.0,False
4490,31,156,180,"['B07GLS2563', 'B07JNVF678', 'B071Z8M4KX', 'B07YL54NVJ']",2462.0,False
4491,20,734,52,"['B099Z83VRC', 'B0BBW521YC', 'B00GZLB57U', 'B09MT6XSFW']",1988.0,False
4492,23,680,1083,"['B08V9C4B1J', 'B095RTJH1M']",1348.0,False
4493,1,177,539,"['B09FZ89DK6', 'B07JPJJZ2H', 'B01F262EUU']",7347.0,False
4494,21,86,175,['B07GQD4K6L'],379.0,False
4495,25,950,650,"['B08BQ947H3', 'B0BL3R4RGS']",947.0,False
4496,6,472,714,"['B09VT6JKRP', 'B00RGLI0ZS', 'B07TMCXRFV']",1882.0,False
4497,10,1323,266,"['B088ZTJT2R', 'B077Z65HSD', 'B0BNV7JM5Y', 'B08CF3B7N1', 'B08BCKN299']",5317.0,False
4498,28,112,423,"['B00LZLQ624', 'B09R83SFYV', 'B002PD61Y4', 'B01M4GGIVU', 'B08HV25BBQ']",4552.0,False
4499,21,977,996,"['B0B8SSZ76F', 'B07DGD4Z4C', 'B0883KDSXC']",4897.0,False
4500,24,858,582,['B09SFRNKSR'],298.0,False
4501,1,640,589,['B08Y5QJXSR'],3569.0,False
4502,18,640,1160,['B096MSW6CT'],597.0,False
4503,8,1119,255,"['B0B217Z5VK', 'B0B4F4QZ1H', 'B096NTB9XT', 'B0B5DDJNH4']",33796.0,False
4504,22,146,623,"['B005LJQMCK', 'B08ZXZ362Z', 'B01D5H8ZI8', 'B09LV1CMGH', 'B08V9C4B1J']",3456.0,False
4505,20,631,677,"['B08MVXPTDG', 'B08K9PX15C', 'B09BNXQ6BR', 'B08Y1TFSP6', 'B08VRMK55F']",7084.0,False
4506,2,1225,33,"['B01JOFKL0A', 'B08VB34KJ1', 'B09Y14JLP3', 'B09FFK1PQG', 'B009UORDX4']",22710.0,False
4507,3,139,144,"['B07BKSSDR2', 'B07V5YF4ND']",1198.0,False
4508,18,1117,1002,"['B014HDJ7ZE', 'B08HDJ86NZ', 'B0BCZCQTJX', 'B08TGG316Z', 'B08KRMK9LZ']",10810.0,False
4509,6,1159,907,['B0BMGB3CH9'],9499.0,False
4510,1,84,699,"['B08235JZFB', 'B07JH1CBGW', 'B087FXHB6J']",2198.0,False
4511,5,479,204,"['B004IO5BMQ', 'B091JF2TFD', 'B08HV83HL3', 'B09GYBZPHF']",4396.0,False
4512,10,644,7,"['B09CGLY5CX', 'B0BFWGBX61', 'B00GE55L22', 'B09Q8HMKZX']",3182.0,False
4513,28,1021,431,"['B0BDG6QDYD', 'B08VGDBF3B', 'B00B3VFJY2', 'B01M5967SY']",2653.0,False
4514,24,512,256,"['B07G3YNLJB', 'B097R25DP7', 'B09YV42QHZ', 'B00NH11PEY']",6910.0,False
4515,13,272,811,"['B0B84QN4CN', 'B07DKZCZ89', 'B08TDJ5BVF', 'B07YQ5SN4H']",1117.0,False
4516,26,1379,1127,['B00LHZWD0C'],252.0,False
4517,1,616,122,"['B07JW9H4J1', 'B0B23LW7NV', 'B08H6B3G96', 'B0B4F2ZWL3', 'B01M265AAK']",22255.0,False
4518,30,222,875,"['B07JQKQ91F', 'B09NVPSCQT', 'B083P71WKK']",4496.0,False
4519,8,278,263,"['B00R1P3B4O', 'B0789LZTCJ', 'B097ZQTDVZ', 'B088GXTJM3', 'B08CT62BM1']",2544.0,False
4520,13,655,1178,"['B0B31BYXQQ', 'B07DZ986Q2', 'B08GSQXLJ2']",15397.0,False
4521,23,926,482,"['B08498H13H', 'B0994GFWBH', 'B08VB34KJ1', 'B07LGT55SJ']",17686.0,False
4522,28,535,267,['B00S2SEV7K'],90.0,False
4523,13,1344,54,"['B00NH11PEY', 'B082LSVT4B']",896.0,False
4524,10,674,86,"['B07NTKGW45', 'B00E9G8KOY']",997.0,False
4525,28,1133,176,"['B09GFPVD9Y', 'B07QCWY5XV', 'B00K32PEW4']",9633.0,False
4526,23,1310,1109,"['B0949SBKMP', 'B081FJWN52', 'B09P8M18QM', 'B07N42JB4S', 'B07WG8PDCW']",6803.0,False
4527,19,113,592,"['B016XVRKZM', 'B09C6HXFC1', 'B07HK53XM4', 'B099FDW2ZF', 'B00R1P3B4O']",8272.0,False
4528,19,1458,26,['B08R69VDHT'],345.0,False
4529,17,299,1161,"['B083GKDRKR', 'B0B3CPQ5PF']",30624.0,False
4530,14,1142,359,"['B095PWLLY6', 'B08S6RKT4L', 'B09YDFDVNS']",5727.0,False
4531,31,442,327,"['B07GNC2592', 'B08Y1TFSP6']",1046.0,False
4532,9,788,1025,"['B09RFC46VP', 'B076VQS87V']",27456.0,False
4533,13,283,50,"['B07989VV5K', 'B0B5D39BCD', 'B0981XSZJ7', 'B0BBN56J5H']",9796.0,False
4534,26,1053,659,"['B09C6HXFC1', 'B01GGKZ4NU', 'B0974H97TJ', 'B071VNHMX2']",5853.0,False
4535,17,242,1070,"['B0B5D39BCD', 'B01L8ZNWN2', 'B08HLC7Z3G']",3656.0,False
4536,10,700,445,"['B07SY4C3TD', 'B09XX51X2G', 'B07H3N8RJH', 'B09WF4Q7B3', 'B015GX9Y0W']",7842.0,False
4537,7,62,761,['B00RFWNJMC'],195.0,False
4538,12,1020,1132,"['B08R69VDHT', 'B071R3LHFM']",3244.0,False
4539,14,1050,527,"['B09BF8JBWX', 'B07N42JB4S']",1854.0,False
4540,17,823,1073,"['B08D9MNH4B', 'B07YFWVRCM', 'B0B3RHX6B6']",8347.0,False
4541,31,741,438,"['B08KHM9VBJ', 'B09W5XR9RT']",5009.0,False
4542,17,1401,136,"['B0B4HJNPV4', 'B0BDRVFDKP', 'B09QS9X16F']",14535.0,False
4543,22,180,1000,"['B00LZLPYHW', 'B0B3DV7S9B', 'B09T3KB6JZ', 'B09ND94ZRG']",20435.0,False
4544,22,1428,1082,"['B094JNXNPV', 'B077Z65HSD', 'B09RQRZW2X', 'B01GGKYKQM', 'B0B3RHX6B6']",2800.0,False
4545,20,71,119,"['B08N6P8G5K', 'B08YXJJW8H', 'B07QHHCB27', 'B0B9F9PT8R', 'B08GM5S4CQ']",17055.0,False
4546,19,1034,952,"['B0841KQR1Z', 'B01HGCLUH6', 'B07ZR4S1G4']",1687.0,False
4547,23,1110,1157,"['B07KKJPTWB', 'B09MT94QLL', 'B09KNMLH4Y']",3996.0,False
4548,4,630,341,"['B09MZ6WZ6V', 'B09MY4W73Q', 'B09T3KB6JZ']",19963.0,False
4549,21,736,115,['B0B9F9PT8R'],1529.0,False
4550,24,1193,866,"['B0BFWGBX61', 'B00PVT30YI', 'B00GHL8VP2', 'B0B4F3QNDM', 'B0B9BXKBC7']",21774.77,False
4551,8,351,23,['B09KPXTZXN'],949.0,False
4552,1,650,880,"['B07989VV5K', 'B08XMSKKMM', 'B094JNXNPV']",2396.0,False
4553,16,985,851,"['B00NM6MO26', 'B08TT63N58', 'B00UGZWM2I']",3395.0,False
4554,14,838,5,"['B0814ZY6FP', 'B099S26HWG', 'B081RLM75M']",1568.0,False
4555,19,609,254,"['B0B2X35B1K', 'B00YMJ0OI8', 'B0162K34H2', 'B09J4YQYX3', 'B0814ZY6FP']",9294.0,False
4556,7,1297,300,"['B09NVPJ3P4', 'B08XXVXP3J', 'B08CTNJ985', 'B08TZD7FQN', 'B07V5YF4ND']",3171.0,False
4557,8,1236,119,"['B09F9YQQ7B', 'B0BHYLCL19', 'B0B7L86YCB']",28352.0,False
4558,26,637,1019,"['B0949SBKMP', 'B09RKFBCV7', 'B07T9FV9YP']",6346.0,False
4559,15,614,780,"['B09SJ1FTYV', 'B0B4HJNPV4', 'B07K19NYZ8', 'B0BCVJ3PVP', 'B01IBRHE3E']",3715.0,False
4560,19,294,527,"['B09CMP1SC8', 'B07KKJPTWB']",2196.0,False
4561,26,1115,844,"['B0949FPSFY', 'B08BG4M4N7', 'B09LV1CMGH']",1897.0,False
4562,24,516,696,"['B00GGGOYEU', 'B08MZQBFLN', 'B0BJ6P3LSK', 'B09DSQXCM8', 'B09F3PDDRF']",6795.0,False
4563,8,713,610,"['B00E9G8KOY', 'B09C635BMM']",949.0,False
4564,21,1237,232,"['B0BHVPTM2C', 'B00LY12TH6', 'B08L5FM4JC']",1277.0,False
4565,30,79,1092,"['B09GFPN6TP', 'B00LY17RHI', 'B0941392C8', 'B0B23LW7NV', 'B0141EZMAI']",9390.0,False
4566,29,891,94,"['B08LVVTGZK', 'B07KNM95JK', 'B06Y36JKC3', 'B07Z1YVP72', 'B01LYU3BZF']",4324.0,False
4567,22,1152,916,"['B00N3XLDW0', 'B09MKP344P']",8798.0,False
4568,30,278,193,"['B082LZGK39', 'B082T6GVG9', 'B07SPVMSC6']",2486.0,False
4569,1,248,205,"['B08XXVXP3J', 'B0B217Z5VK', 'B09F6VHQXB']",9438.0,False
4570,14,850,809,"['B09NJN8L25', 'B097JQ1J5G', 'B09TT6BFDX', 'B0B3MQXNFB', 'B08Y5QJXSR']",4263.89,False
4571,28,429,1089,"['B09XB7SRQ5', 'B09ZDVL7L8', 'B09PNKXSKF', 'B00LY12TH6', 'B0B3XXSB1K']",61417.0,False
4572,28,1249,511,"['B07WHSJXLF', 'B0B4F2ZWL3', 'B098TV3L96']",34347.0,False
4573,18,506,565,"['B08WKCTFF3', 'B096TWZRJC', 'B09TY4MSH3', 'B07P681N66', 'B01MQ2A86A']",6380.0,False
4574,22,289,412,"['B07DXRGWDJ', 'B08CDKQ8T6', 'B00935MGHS', 'B0117H7GZ6']",6036.0,False
4575,19,560,254,['B08CZHGHKH'],499.0,True
4576,29,173,467,"['B095JQVC7N', 'B09CMP1SC8', 'B08QJJCY2Q']",43765.0,False
4577,21,407,945,"['B09RZS1NQT', 'B0B4F2ZWL3', 'B083GQGT3Z', 'B0BGSV43WY', 'B071VNHMX2']",20390.0,False
4578,11,763,845,['B01CS4A5V4'],699.0,False
4579,5,52,892,"['B08WJ86PV2', 'B09TP5KBN7', 'B08HD7JQHX']",697.0,False
4580,11,1231,52,"['B0BJ6P3LSK', 'B084MZXJN6']",5998.0,False
4581,20,528,94,"['B01F262EUU', 'B089BDBDGM']",1168.0,False
4582,25,1259,938,"['B07FL3WRX5', 'B09W9V2PXG']",4058.0,False
4583,17,1312,340,"['B0BG62HMDJ', 'B09RWQ7YR6', 'B09TWHTBKQ', 'B07XLCFSSN', 'B07L1N3TJX']",70393.0,False
4584,29,840,228,"['B08235JZFB', 'B09XTQFFCG', 'B0BDRVFDKP', 'B07D2NMTTV']",7856.0,False
4585,10,497,855,"['B07J9KXQCC', 'B07L1N3TJX']",2648.0,False
4586,9,1342,877,"['B09PL79D2X', 'B07YWS9SP9', 'B08WD18LJZ', 'B0073QGKAS']",3945.0,False
4587,20,1232,130,"['B015GX9Y0W', 'B07JW1Y6XV', 'B07VX71FZP', 'B097C564GC', 'B09XB8GFBQ']",12090.0,False
4588,24,557,183,"['B06XMZV7RH', 'B09TWHTBKQ', 'B0B4HJNPV4', 'B0B9LDCX89']",19334.0,False
4589,16,776,58,"['B08PZ6HZLT', 'B07L5L4GTB']",9308.0,False
4590,14,930,186,['B088WCFPQF'],1099.0,False
4591,27,177,273,"['B08VB57558', 'B09NNJ9WYM', 'B08VRMK55F', 'B014SZPBM4']",49759.0,False
4592,2,917,237,"['B00SH18114', 'B08FY4FG5X', 'B00935MGHS', 'B00P93X2H6']",2075.0,False
4593,25,604,913,['B0BHYLCL19'],193.0,False
4594,26,784,828,"['B00V9NHDI4', 'B08PPHFXG3', 'B07MDRGHWQ']",8671.0,False
4595,21,275,175,"['B07L8KNP5F', 'B09VKWGZD7']",5388.0,False
4596,17,334,753,"['B0162LYSFS', 'B08JQN8DGZ']",2098.0,False
4597,8,1081,359,['B09PDZNSBG'],2575.0,False
4598,9,889,183,['B0814P4L98'],351.0,False
4599,9,1157,554,"['B09BF8JBWX', 'B09BNXQ6BR']",3854.0,False
4600,27,876,435,"['B09MTLG4TP', 'B094JNXNPV', 'B07ZKD8T1Q']",2550.0,False
4601,30,413,62,['B01MQ2A86A'],1295.0,False
4602,15,924,721,"['B09PNR6F8Q', 'B07KKJPTWB']",1848.0,False
4603,12,1072,879,"['B08YRMBK9R', 'B01N4EV2TL', 'B09939XJX8', 'B08CF3D7QR']",5560.0,False
4604,8,1385,600,"['B09YLXYP7Y', 'B09127FZCK', 'B0B86CDHL1']",1534.0,False
4605,13,714,712,"['B08HQL67D6', 'B01KCSGBU2', 'B08K9PX15C']",15947.0,False
4606,19,956,1051,['B07XJWTYM2'],1679.0,False
4607,29,39,821,"['B09MT94QLL', 'B09MQSCJQ1', 'B0B8VQ7KDS', 'B08FGNPQ9X', 'B09SZ5TWHW']",10642.0,False
4608,24,480,275,"['B09HK9JH4F', 'B09VCHLSJF', 'B07PR1CL3S', 'B08TZD7FQN']",31717.0,False
4609,15,448,413,"['B09TWH8YHM', 'B075TJHWVC', 'B08Y1TFSP6']",18363.0,False
4610,17,144,900,"['B09NNGHG22', 'B07GVR9TG7', 'B0BHNHMR3H']",35988.0,False
4611,24,849,413,"['B085W8CFLH', 'B071VMP1Z4']",998.0,False
4612,17,119,347,"['B0141EZMAI', 'B07R679HTT', 'B082T6V3DT']",15544.0,False
4613,30,283,1004,"['B01L7C4IU2', 'B07MP21WJD', 'B0B3XY5YT4', 'B08B42LWKN']",48433.0,False
4614,11,334,260,"['B0162K34H2', 'B09WF4Q7B3', 'B07N42JB4S', 'B07SPVMSC6', 'B085HY1DGR']",5044.0,False
4615,18,119,360,"['B08YDFX7Y1', 'B07924P3C5', 'B09F6S8BT6']",27578.0,False
4616,31,400,772,"['B07N2MGB3G', 'B094DQWV9B', 'B07T4D9FNY', 'B00E9G8KOY', 'B07LG59NPV']",4011.0,False
4617,19,1309,183,"['B07DKZCZ89', 'B08Y5QJTVK', 'B095XCRDQW', 'B01DEWVZ2C']",2383.0,False
4618,24,1452,91,['B0BHYJ8CVF'],1149.0,False
4619,28,815,1170,"['B00LP9RFSU', 'B07Z1X6VFC', 'B07L8KNP5F', 'B0B15CPR37', 'B09XXZXQC1']",61862.0,False
4620,12,1399,347,"['B07W14CHV8', 'B09V175NP7', 'B07DJLFMPS']",2436.0,False
4621,1,1053,915,"['B014I8SX4Y', 'B00LZPQVMK']",581.0,False
4622,14,736,652,"['B07LG59NPV', 'B01486F4G6', 'B09T37CKQ5', 'B071113J7M']",9891.0,False
4623,17,49,1160,"['B08Y5QJTVK', 'B097R4D42G', 'B071SDRGWL', 'B07G3YNLJB', 'B0B4G2MWSB']",7428.0,False
4624,28,283,252,"['B09NC2TY11', 'B01N4EV2TL', 'B08D9MNH4B']",9893.0,False
4625,7,693,450,"['B0B2CWRDB1', 'B08FGNPQ9X']",7198.0,False
4626,4,1053,920,"['B08TM71L54', 'B07JF9B592', 'B0162K34H2', 'B09F3PDDRF']",4866.0,False
4627,20,399,60,"['B082LZGK39', 'B08WRWPM22', 'B00GZLB57U']",1165.8899999999999,False
4628,8,1024,395,"['B0BMGG6NKT', 'B07WGPKMP5', 'B0B3RSDSZ3']",27997.0,False
4629,16,1315,741,"['B08CF3D7QR', 'B09ZPJT8B2']",12452.0,False
4630,14,861,31,"['B09J2QCKKM', 'B09NHVCHS9', 'B08FGNPQ9X', 'B08MTCKDYN']",3113.0,False
4631,1,700,116,"['B08MZQBFLN', 'B09QGZM8QB', 'B09F3PDDRF', 'B0088TKTY2']",2246.0,False
4632,26,1348,857,"['B099SD8PRP', 'B082T6V3DT', 'B01EY310UM', 'B08Y5KXR6Z', 'B08GJ57MKL']",18796.0,False
4633,12,1337,5,"['B0974G5Q2Y', 'B08HQL67D6', 'B0B9LDCX89', 'B097R3XH9R', 'B08PSVBB2X']",7699.1,False
4634,17,185,293,"['B081NHWT6Z', 'B09F6D21BY', 'B07WMS7TWB']",1738.0,True
4635,6,152,492,"['B08DPLCM6T', 'B09P182Z2H', 'B09P858DK8', 'B098T9CJVQ', 'B08GSQXLJ2']",37168.0,False
4636,12,758,994,['B0B4F5L738'],13999.0,False
4637,18,293,1041,"['B09QGZM8QB', 'B0814P4L98', 'B09MKP344P', 'B0B2DJ5RVQ', 'B07WFPMGQQ']",29937.0,False
4638,3,164,774,"['B0B3X2BY3M', 'B0B5LVS732', 'B07YSJ7FF1']",8141.0,False
4639,7,1461,157,['B09YV4RG4D'],2998.0,False
4640,25,115,33,['B09G2VTHQM'],587.0,False
4641,30,184,122,"['B014SZO90Y', 'B09WMTJPG7', 'B07N8RQ6W7', 'B08K4RDQ71', 'B09C6H53KH']",3716.0,False
4642,30,1244,806,['B01MF8MB65'],699.0,False
4643,6,944,13,"['B07LG59NPV', 'B0B296NTFV', 'B0BHVPTM2C', 'B0BPCJM7TB', 'B01LY9W8AF']",2853.06,False
4644,6,262,61,"['B008YW8M0G', 'B08VB57558', 'B095244Q22', 'B0B4KPCBSH']",39261.0,False
4645,8,319,173,['B08MC57J31'],1499.0,False
4646,18,819,346,"['B0758F7KK7', 'B083RCTXLL', 'B09W5XR9RT', 'B09MB3DKG1']",6189.0,False
4647,3,334,1050,"['B0746N6WML', 'B009VCGPSY', 'B09MZCQYHZ', 'B098JYT4SY']",2008.0,False
4648,19,743,256,"['B085HY1DGR', 'B0765B3TH7', 'B0BLC2BYPX', 'B07QCWY5XV', 'B08K4RDQ71']",1844.0,False
4649,11,773,576,"['B07QMRHWJD', 'B0BCKJJN8R', 'B07F366Z51', 'B08FD2VSD9']",29836.0,False
4650,12,131,668,"['B08CT62BM1', 'B09HS1NDRQ', 'B08DDRGWTJ', 'B09BCNQ9R2', 'B07S7DCJKS']",1714.0,False
4651,4,1103,24,"['B07YY1BY5B', 'B0B2CPVXHX', 'B07JB2Y4SR']",1968.0,False
4652,24,1408,757,"['B084MZXJN6', 'B099FDW2ZF', 'B07D8VBYB4', 'B08P9RYPLR']",8228.0,False
4653,2,227,386,"['B071113J7M', 'B0B25DJ352', 'B01J0XWYKQ', 'B08CYNJ5KY']",7670.0,False
4654,29,578,91,"['B09FHHTL8L', 'B09ZPJT8B2', 'B08HD7JQHX', 'B098TV3L96']",12623.0,False
4655,31,1299,418,"['B012MQS060', 'B07VNFP3C2', 'B07TCN5VR9']",2373.0,False
4656,29,1109,592,['B09JS562TP'],1399.0,False
4657,17,932,303,"['B09C635BMM', 'B01N6LU1VF', 'B078JBK4GX']",3527.0,False
4658,28,36,982,"['B01M72LILF', 'B082LZGK39', 'B07TMCXRFV']",2431.0,False
4659,2,699,487,['B08K9PX15C'],849.0,False
4660,23,1006,756,"['B08K4PSZ3V', 'B0BBMGLQDW']",1297.0,False
4661,23,703,645,"['B01J1CFO5I', 'B08WLY8V9S']",724.0,False
4662,29,352,274,"['B09MMD1FDN', 'B002PD61Y4', 'B07B275VN9']",1542.0,False
4663,21,12,108,['B08K9PX15C'],849.0,False
4664,25,225,324,"['B004IO5BMQ', 'B012MQS060', 'B0B19VJXQZ', 'B07XLCFSSN', 'B08MZQBFLN']",33440.0,False
4665,28,105,613,"['B07GLSKXS1', 'B09RWQ7YR6', 'B07WHS7MZ1', 'B09NBZ36F7']",80277.0,False
4666,31,674,525,['B07YWS9SP9'],599.0,False
4667,31,351,565,"['B016XVRKZM', 'B0B7B9V9QP', 'B07M69276N', 'B09CMP1SC8']",24294.0,False
4668,2,541,365,"['B00C3GBCIS', 'B0B84KSH3X', 'B086PXQ2R4', 'B081B1JL35', 'B0BBMPH39N']",2801.0,False
4669,3,988,162,['B0B14MR9L1'],16999.0,False
4670,21,363,780,"['B0BK1K598K', 'B08498D67S']",1827.0,False
4671,10,1455,262,"['B09L835C3V', 'B01NBX5RSB', 'B0993BB11X']",1968.0,False
4672,18,186,275,"['B01MRARGBW', 'B07K19NYZ8', 'B08HDH26JX', 'B07LDPLSZC', 'B09DL9978Y']",6066.0,False
4673,10,1136,190,"['B09MDCZJXS', 'B09JKNF147']",1538.0,False
4674,23,1459,194,['B09KGV7WSV'],4198.0,False
4675,27,473,109,['B0B8VQ7KDS'],1299.0,False
4676,28,574,870,['B0B3RSDSZ3'],1999.0,False
4677,10,423,1146,"['B09127FZCK', 'B09QS9X16F', 'B0B14MR9L1']",30297.0,False
4678,19,212,282,"['B07B275VN9', 'B07GVR9TG7']",2678.0,False
4679,7,250,1063,['B0BM9H2NY9'],699.0,False
4680,1,1213,72,"['B09NL4DCXK', 'B09V2Q4QVQ', 'B0B466C3G4', 'B08VGM3YMF']",10737.0,False
4681,14,753,23,"['B09QGZM8QB', 'B088ZFJY82', 'B07P681N66', 'B0B72BSW7K']",3374.0,False
4682,5,287,30,"['B074CWD7MS', 'B07D8VBYB4', 'B09HSKYMB3', 'B01LONQBDG']",15678.0,False
4683,4,1064,496,"['B09CMM3VGK', 'B08YD264ZS', 'B0B298D54H']",1622.0,False
4684,17,1351,592,"['B0BMGB2TPR', 'B01D5H8ZI8', 'B0B3G5XZN5', 'B09J2MM5C6']",12806.0,False
4685,7,1050,82,"['B00EDJJ7FS', 'B07W7Z6DVL', 'B0B4PPD89B', 'B09F3PDDRF']",5156.0,False
4686,20,1347,326,"['B09BW2GP18', 'B07TMCXRFV', 'B09J2QCKKM', 'B07WHSJXLF', 'B01KCSGBU2']",38360.0,False
4687,4,703,28,"['B09YV3K34W', 'B097R2V1W8', 'B08Y5QJXSR']",8367.0,False
4688,26,47,357,"['B09VC2D2WG', 'B094DQWV9B', 'B07RY2X9MP', 'B09F6KL23R']",2641.0,False
4689,7,921,584,"['B0789LZTCJ', 'B07SLMR1K6']",1117.0,False
4690,6,302,1040,"['B078HG2ZPS', 'B07YC8JHMB', 'B09YLX91QR']",12035.66,False
4691,11,421,879,"['B09V17S2BG', 'B0993BB11X', 'B0765B3TH7', 'B092BL5DCX']",48696.0,False
4692,1,433,205,['B09YHLPQYT'],246.0,False
4693,12,956,18,['B0B2DD66GS'],1329.0,False
4694,6,1043,939,"['B09ND94ZRG', 'B07B88KQZ8', 'B01L8ZNWN2']",3573.0,False
